idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
2110154;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;10
2110155;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;10
2110156;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;10
2110157;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;10
2110158;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;10
2110159;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;10
2110160;pima;MAR;0,1;som;1;16;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;10
2110161;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;1
2110162;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;1
2110163;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;1
2110164;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;1
2110165;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;1
2110166;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;1
2110167;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;1
2110168;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;1
2110169;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;1
2110170;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;1
2110171;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;1
2110172;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;1
2110173;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;1
2110174;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;1
2110175;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;1
2110176;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;1
2110177;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;1
2110178;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;1
2110179;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;1
2110180;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;1
2110181;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;1
2110182;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;lessMissing;1
2110183;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;1
2110184;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;moreMissing;1
2110185;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;noSort;noSort;1
2110186;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;lessCorrelation;1
2110187;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;lessMissing;1
2110188;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;moreCorrelation;1
2110189;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;moreMissing;1
2110190;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;random;noSort;1
2110191;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessCorrelation;1
2110192;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;1
2110193;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;1
2110194;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;1
2110195;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;1
2110196;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;1
2110197;pima;MAR;0,1;som;16;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;1
