idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
1110200;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;1
1110201;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;3
1110202;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;3
1110203;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;3
1110204;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;3
1110205;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;3
1110206;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;3
1110207;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;3
1110208;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;3
1110209;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;3
1110210;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;3
1110211;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
1110212;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;3
1110213;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
1110214;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;3
1110215;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;3
1110216;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
1110217;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
1110218;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
1110219;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
1110220;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;noSort;3
1110221;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;lessCorrelation;3
1110222;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;lessMissing;3
1110223;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;moreCorrelation;3
1110224;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;moreMissing;3
1110225;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;noSort;noSort;3
1110226;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;lessCorrelation;3
1110227;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;lessMissing;3
1110228;wine;MAR;0,1;som;26;1;0,5;0,7;50;;;;;;;random;moreCorrelation;3
