idx_simulacao;dados;mec_ausencia;pct_ausencia;cluster_algorithm;dim_x_som;dim_y_som;sigma_som;lr_som;max_iter_som;n_clusters_kmd;n_clusters_aggcl;affinity_aggcl;metric_dbscan;min_samples_dbscan;eps_dbscan;order_cluster;order_column;n_clusters_knn
6110192;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;lessMissing;1
6110193;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreCorrelation;1
6110194;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;moreMissing;1
6110195;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleLessMissing;noSort;1
6110196;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessCorrelation;1
6110197;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleMoreMissing;lessMissing;1
6110198;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreCorrelation;1
6110199;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleMoreMissing;moreMissing;1
6110200;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;tupleMoreMissing;noSort;1
6110201;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessCorrelation;3
6110202;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;lessMissing;3
6110203;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreCorrelation;3
6110204;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;moreMissing;3
6110205;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldLessMissing;noSort;3
6110206;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessCorrelation;3
6110207;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;lessMissing;3
6110208;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreCorrelation;3
6110209;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;moreMissing;3
6110210;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldMoreMissing;noSort;3
6110211;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessCorrelation;3
6110212;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;lessMissing;3
6110213;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreCorrelation;3
6110214;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;moreMissing;3
6110215;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleLessMissing;noSort;3
6110216;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessCorrelation;3
6110217;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;lessMissing;3
6110218;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreCorrelation;3
6110219;gamma;MAR;0,1;som;20;1;0,5;0,7;50;;;;;;;fieldPerTupleMoreMissing;moreMissing;3
